Day;AnimalCount;PlantCount;FreeFields;AvgEnergy;AvgLifespan;AvgChildren;TopGenotype
236;3;100;0;3764,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
237;3;100;0;3780,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
238;3;100;0;3796,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
239;3;100;0;3811,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
240;3;100;0;3827,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
241;3;100;0;3843,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
242;3;100;0;3858,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
243;3;100;0;3874,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
244;3;100;0;3890,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
245;3;100;0;3905,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
246;3;100;0;3921,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
247;3;100;0;3937,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
248;3;100;0;3952,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
249;3;100;0;3968,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
250;3;100;0;3984,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
251;3;100;0;3999,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
252;3;100;0;4015,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
253;3;100;0;4031,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
254;3;100;0;4046,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
255;3;100;0;4062,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
256;3;100;0;4078,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
257;3;100;0;4093,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
258;3;100;0;4109,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
259;3;100;0;4125,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
260;3;100;0;4140,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
261;3;100;0;4156,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
262;3;100;0;4172,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
263;3;100;0;4187,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
264;3;100;0;4203,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
265;3;100;0;4219,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
